1481578077,926001340,0.497611,-1.04335,0.304149,-3.07852,2.38237,0.711618,1.02228,1.01892-0.0121248,0.0617185,-0.0398995,0.0652014,-0.064286,0.0786102,0,0
1481578077,951718163,0.497611,-1.04238,0.306074,-3.07971,2.38237,0.710428,1.02228,1.01892-0.00303121,0.0635529,-0.0821633,0.0460502,-0.0160716,0.0196526,0,0
1481578077,983715152,0.497611,-1.04142,0.307037,-3.07971,2.38237,0.710428,1.02228,1.01892-0.000378702,0.0320058,-0.0102702,0.00575628,-0.00200909,0.0173303,0,0
1481578078,9721662,0.497611,-1.04046,0.307037,-3.07971,2.38237,0.710428,1.02228,1.01892-4.74043e-05,0.052124,-0.0133147,0.000719535,-0.00025087,0.00216629,0,0
1481578078,35692142,0.497611,-1.04046,0.307037,-3.07971,2.38237,0.710428,1.02228,1.01892-5.85895e-06,0.00651551,-0.00166448,8.99419e-05,-3.14253e-05,0.000270786,0,0
1481578078,61685373,0.497611,-1.04046,0.307037,-3.07971,2.37999,0.710428,1.02228,1.01892-1.5979e-06,0.00162888,-0.000415986,2.24855e-05,0.0595138,6.76966e-05,0,0
1481578078,61685373,0.497611,-1.04046,0.307037,-3.07971,2.37999,0.710428,1.02228,1.01892-1.5979e-06,0.00162888,-0.000415986,2.24855e-05,0.0595138,6.76966e-05,0,0
1481578078,113717917,0.497611,-1.04046,0.307037,-3.07971,2.37761,0.710428,1.02228,1.018920,5.09024e-05,-1.27832e-05,7.02671e-07,0.0427626,2.11552e-06,0,0
1481578078,139704787,0.497611,-1.04046,0.307037,-3.07971,2.37642,0.710428,1.02228,1.018920,6.3628e-06,-1.5979e-06,8.78339e-08,0.0648403,2.6444e-07,0,0
1481578078,165925475,0.498574,-1.04046,0.307037,-3.07971,2.37404,0.710428,1.02228,1.01892-0.0481233,7.9535e-07,0,1.09792e-08,0.0825005,3.3055e-08,0,0
1481578078,207719391,0.498574,-1.04142,0.307037,-3.07852,2.37047,0.710428,1.02228,1.01892-0.00300777,-0.00601555,0,-0.0594998,0.101836,2.06594e-09,0,0
1481578078,227697353,0.498574,-1.04142,0.307037,-3.07852,2.36928,0.710428,1.02228,1.01892-0.000752077,-0.00150362,0,-0.0148748,0.0849539,5.16484e-10,0,0
1481578078,247718863,0.498574,-1.04238,0.307037,-3.07733,2.3669,0.710428,1.02228,1.01892-0.000188019,-0.0244377,0,-0.0334685,0.110494,1.29121e-10,0,0
1481578078,273727151,0.498574,-1.04431,0.306074,-3.07495,2.36214,0.710428,1.02228,1.01892-4.68716e-05,-0.0542326,0.0240617,-0.0678669,0.176361,3.228e-11,0,0
1481578078,299715679,0.498574,-1.04431,0.305112,-3.07376,2.35857,0.710428,1.02228,1.01892-5.85895e-06,-0.0188131,0.0270694,-0.0828584,0.155922,4.03499e-12,0,0
1481578078,325716650,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.01892-5.32632e-07,-0.0143827,0.0154162,-0.0252324,0.0938591,5.04485e-13,0,0
1481578078,351771997,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,-0.0035958,0.00385404,-0.00630796,0.0234648,1.26121e-13,0,0
1481578078,371728518,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,-0.000899083,0.00096351,-0.00157712,0.00586619,3.10862e-14,0,0
1481578078,397719320,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,-0.000112385,0.000120439,-0.000197074,0.000733274,3.55271e-15,0,0
1481578078,423704794,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,-2.82295e-05,3.01097e-05,-4.95348e-05,0.000183318,8.88178e-16,0,0
1481578078,449730377,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,-3.72843e-06,3.76371e-06,-6.39159e-06,2.29148e-05,0,0,0
1481578078,475740458,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,-5.32632e-07,4.70464e-07,-5.32632e-07,2.86435e-06,0,0,0
1481578078,501718208,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,1.17616e-07,0,7.16088e-07,0,0,0
1481578078,521726068,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,2.9404e-08,0,1.79022e-07,0,0,0
1481578078,547744384,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,3.6755e-09,0,2.23777e-08,0,0,0
1481578078,573710088,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,9.18875e-10,0,5.59443e-09,0,0,0
1481578078,599720742,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,1.14859e-10,0,6.99305e-10,0,0,0
1481578078,625709432,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,1.43574e-11,0,8.74127e-11,0,0,0
1481578078,651732967,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,3.58913e-12,0,2.18536e-11,0,0,0
1481578078,671720839,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,8.9706e-13,0,5.46319e-12,0,0,0
1481578078,697709412,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,1.1191e-13,0,6.83009e-13,0,0,0
1481578078,723713041,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,2.84217e-14,0,1.7053e-13,0,0,0
1481578078,749728983,0.498574,-1.04527,0.304149,-3.07257,2.35619,0.710428,1.02228,1.018920,0,3.55271e-15,0,2.13163e-14,0,0,0
