1481579567,850999858,0.491836,-1.33017,-0.0769998,-2.82981,1.73264,0.825858,1.029,1.026480.0496508,-0.0674552,0.279655,-0.1361,0.396368,-0.115249,0,0
1481579567,877075326,0.491836,-1.33113,-0.0856623,-2.82386,1.71955,0.829428,1.029,1.026480.0124127,-0.0650003,0.286472,-0.153025,0.456089,-0.118055,0,0
1481579567,897059309,0.491836,-1.33306,-0.0914372,-2.82029,1.71122,0.830618,1.029,1.026480.00310317,-0.0643734,0.288183,-0.157256,0.441258,-0.0592612,0,0
1481579567,923014292,0.491836,-1.33402,-0.0972123,-2.81791,1.7017,0.832997,1.029,1.026480.000387897,-0.0682009,0.28868,-0.138657,0.456769,-0.111524,0,0
1481579567,948989166,0.490874,-1.33498,-0.105875,-2.81196,1.6898,0.836568,1.029,1.026480.0120793,-0.032587,0.288741,-0.166082,0.399212,-0.118083,0,0
1481579567,974998486,0.490874,-1.33691,-0.114537,-2.8072,1.6779,0.840138,1.029,1.026480.00301983,-0.0322083,0.288743,-0.190271,0.397318,-0.118763,0,0
1481579568,1001673,0.489911,-1.33787,-0.120312,-2.80363,1.66838,0.842518,1.029,1.026480.0244391,-0.0641801,0.288752,-0.157657,0.451296,-0.118962,0,0
1481579568,21002207,0.489911,-1.33883,-0.126087,-2.80006,1.66005,0.843708,1.029,1.026480.00610978,-0.0641816,0.28875,-0.158414,0.440073,-0.0892356,0,0
1481579568,47005232,0.489911,-1.3398,-0.13475,-2.79411,1.64696,0.847277,1.029,1.026480.00152745,-0.0641689,0.288746,-0.188354,0.437268,-0.111551,0,0
1481579568,73000684,0.488949,-1.34076,-0.140525,-2.79173,1.63863,0.849658,1.029,1.026480.0483143,-0.0320826,0.288746,-0.142544,0.441409,-0.118087,0,0
1481579568,98992151,0.488949,-1.34172,-0.15015,-2.78578,1.62673,0.853228,1.029,1.026480.00603928,-0.0160413,0.336876,-0.166567,0.397306,-0.118877,0,0
1481579568,124981710,0.487986,-1.34365,-0.15785,-2.77983,1.61364,0.856798,1.029,1.026480.00150982,-0.0280718,0.324842,-0.190392,0.396815,-0.118962,0,0
1481579568,150982859,0.487986,-1.34365,-0.164587,-2.77745,1.60531,0.859177,1.029,1.026480.0122196,-0.0155401,0.305289,-0.142799,0.406592,-0.118986,0,0
1481579568,177016919,0.487986,-1.34461,-0.17325,-2.7715,1.59222,0.862748,1.029,1.026480.00305489,-0.0279467,0.292887,-0.214199,0.458658,-0.119042,0,0
1481579568,196978553,0.487024,-1.34557,-0.179025,-2.76793,1.5827,0.865128,1.029,1.026480.0489004,-0.0551099,0.337907,-0.1428,0.441914,-0.119003,0,0
1481579568,223031804,0.487024,-1.34653,-0.185762,-2.76317,1.57437,0.867508,1.029,1.026480.00611255,-0.0550119,0.306928,-0.226098,0.44199,-0.118992,0,0
1481579568,248973422,0.486061,-1.3475,-0.194425,-2.75841,1.56128,0.871077,1.029,1.026480.0127949,-0.0309449,0.291023,-0.191887,0.412252,-0.0743688,0,0
1481579568,274998403,0.486061,-1.3475,-0.202125,-2.75484,1.55295,0.873457,1.029,1.026480.00319872,-0.00773595,0.289317,-0.137222,0.311322,-0.107835,0,0
1481579568,301010094,0.485099,-1.3475,-0.20405,-2.75365,1.55057,0.874648,1.029,1.026480.0485232,-0.00096726,0.132413,-0.0617779,0.157932,-0.0432535,0,0
1481579568,320966648,0.485099,-1.3475,-0.205974,-2.75365,1.54938,0.875838,1.029,1.026480.0121308,-0.000241815,0.0812266,-0.0154442,0.0692305,-0.0703085,0,0
1481579568,347027651,0.485099,-1.3475,-0.206937,-2.75365,1.54938,0.875838,1.029,1.026480.0030327,-6.01874e-05,0.0443716,-0.00386105,0.0173076,-0.0175769,0,0
1481579568,372995187,0.485099,-1.3475,-0.206937,-2.75365,1.55176,0.875838,1.029,1.026480.000379087,-7.45685e-06,0.00554645,-0.000482565,-0.0871056,-0.00219711,0,0
1481579568,398999121,0.485099,-1.3475,-0.205974,-2.75484,1.55771,0.875838,1.029,1.026484.73859e-05,-1.06526e-06,-0.0474368,0.0594397,-0.159652,-0.000274838,0,0
1481579568,424989933,0.485099,-1.3475,-0.203087,-2.75722,1.56604,0.873457,1.029,1.026481.18465e-05,0,-0.108106,0.0446099,-0.277893,0.0296788,0,0
1481579568,450989670,0.485099,-1.3475,-0.2002,-2.7596,1.57199,0.872267,1.029,1.026481.48081e-06,0,-0.145859,0.109701,-0.27275,0.0780919,0,0
1481579568,471009967,0.485099,-1.3475,-0.19635,-2.76317,1.57913,0.871077,1.029,1.026483.70202e-07,0,-0.180841,0.176175,-0.335942,0.0492705,0,0
1481579568,497009735,0.485099,-1.3475,-0.189612,-2.76674,1.58984,0.867508,1.029,1.026489.25506e-08,0,-0.23771,0.163042,-0.35174,0.10156,0,0
1481579568,522995879,0.485099,-1.3475,-0.1848,-2.77031,1.59698,0.866318,1.029,1.026481.15688e-08,0,-0.222215,0.184005,-0.356357,0.0573163,0,0
1481579568,549008872,0.485099,-1.3475,-0.1771,-2.77507,1.60888,0.862748,1.029,1.026481.4461e-09,0,-0.268403,0.186626,-0.37178,0.111281,0,0
1481579568,575002045,0.485099,-1.3475,-0.1694,-2.77983,1.62078,0.859177,1.029,1.026483.61526e-10,0,-0.259601,0.135905,-0.360686,0.117116,0,0
1481579568,600957293,0.485099,-1.3475,-0.163625,-2.7834,1.62911,0.856798,1.029,1.026484.51905e-11,0,-0.285107,0.195488,-0.431824,0.118756,0,0
1481579568,620988836,0.485099,-1.3475,-0.15785,-2.78697,1.63744,0.854418,1.029,1.026481.12976e-11,0,-0.3119,0.197622,-0.435219,0.118931,0,0
1481579568,647012369,0.485099,-1.34653,-0.15015,-2.79173,1.64934,0.850848,1.029,1.026482.82441e-12,0.0240683,-0.318601,0.198156,-0.406306,0.118975,0,0
1481579568,672980687,0.485099,-1.34557,-0.144375,-2.7953,1.65767,0.849658,1.029,1.026483.53495e-13,0.0511319,-0.25639,0.158644,-0.392918,0.0594932,0,0
1481579568,698992448,0.485099,-1.34461,-0.135712,-2.80006,1.67076,0.846087,1.029,1.026484.44089e-14,0.0304531,-0.284706,0.153706,-0.435866,0.11158,0,0
1481579568,724979564,0.485099,-1.34268,-0.12705,-2.80482,1.68266,0.842518,1.029,1.026481.06581e-14,0.0316749,-0.287738,0.187176,-0.376721,0.117137,0,0
1481579568,750977014,0.485099,-1.34172,-0.121275,-2.80839,1.69099,0.840138,1.029,1.026481.77636e-15,0.0641135,-0.28862,0.157272,-0.404094,0.118758,0,0
1481579568,776999277,0.485099,-1.34076,-0.112612,-2.81315,1.70408,0.837758,1.029,1.026480,0.0641517,-0.28872,0.158318,-0.398512,0.118932,0,0
1481579568,796980925,0.486061,-1.3398,-0.106837,-2.81791,1.71241,0.835378,1.029,1.026480,0.0160379,-0.288742,0.18833,-0.456638,0.0892281,0,0
1481579568,822966763,0.486061,-1.33883,-0.101062,-2.82029,1.72074,0.832997,1.029,1.02648-0.0120306,0.0380972,-0.288748,0.142541,-0.399189,0.115296,0,0
1481579568,848978028,0.487024,-1.33691,-0.0923998,-2.82505,1.73264,0.829428,1.029,1.02648-0.0496269,0.0649196,-0.288746,0.136818,-0.377141,0.118528,0,0
1481579568,875004421,0.487024,-1.33595,-0.0846998,-2.82981,1.74573,0.825858,1.029,1.02648-0.0124066,0.0643532,-0.288752,0.153204,-0.391801,0.118875,0,0
1481579568,900978681,0.487986,-1.33498,-0.0789248,-2.83338,1.75406,0.824668,1.029,1.02648-0.0256191,0.0321058,-0.252659,0.153025,-0.435733,0.0892281,0,0
1481579568,926976705,0.487986,-1.33306,-0.0702623,-2.83933,1.76596,0.821097,1.029,1.02648-0.0064049,0.0802114,-0.255661,0.157256,-0.436182,0.11155,0,0
1481579568,946984992,0.487986,-1.3321,-0.0644874,-2.84171,1.77429,0.819907,1.029,1.02648-0.00160109,0.0200529,-0.280473,0.158314,-0.436295,0.117157,0,0
1481579568,973003172,0.488949,-1.33113,-0.0587123,-2.84647,1.78262,0.817528,1.029,1.02648-0.0483236,0.0385991,-0.287718,0.213163,-0.396667,0.103887,0,0
1481579568,998972970,0.488949,-1.32921,-0.0510125,-2.85004,1.79571,0.815148,1.029,1.02648-0.00604058,0.0649824,-0.240492,0.13077,-0.436334,0.0576072,0,0
1481579569,24980815,0.489911,-1.32728,-0.0423499,-2.85599,1.80761,0.811578,1.029,1.02648-0.00151001,0.0403073,-0.276688,0.151693,-0.376838,0.103644,0,0
1481579569,50964085,0.489911,-1.32632,-0.0375374,-2.85837,1.81594,0.809198,1.029,1.02648-0.0122196,0.0411309,-0.26318,0.137961,-0.433856,0.117072,0,0
1481579569,76989391,0.489911,-1.3244,-0.0288749,-2.86313,1.82784,0.806817,1.029,1.02648-0.00305465,0.0824677,-0.282357,0.15349,-0.4357,0.0888162,0,0
1481579569,96992441,0.489911,-1.32247,-0.0231,-2.8667,1.83617,0.804438,1.029,1.02648-0.000763795,0.0687402,-0.287154,0.187123,-0.436187,0.111447,0,0
1481579569,122976878,0.489911,-1.32151,-0.0182875,-2.87027,1.8445,0.803248,1.029,1.02648-9.53412e-05,0.06876,-0.264483,0.187015,-0.396633,0.0882996,0,0
1481579569,149006807,0.490874,-1.31958,-0.0105875,-2.87503,1.85759,0.799678,1.029,1.02648-0.0120428,0.0446875,-0.23759,0.187001,-0.436317,0.115154,0,0
1481579569,175007564,0.490874,-1.31766,-0.00192507,-2.8786,1.8683,0.797298,1.029,1.02648-0.00301044,0.0833569,-0.275962,0.136,-0.37682,0.0882835,0,0
1481579569,200990024,0.490874,-1.31573,0.00288753,-2.88217,1.87663,0.796108,1.029,1.02648-0.000376571,0.0826046,-0.263091,0.150875,-0.389219,0.0556567,0,0
1481579569,220979931,0.491836,-1.31381,0.0077,-2.88574,1.88496,0.793727,1.029,1.02648-0.0482176,0.0928494,-0.234211,0.156719,-0.39482,0.103183,0,0
1481579569,246968889,0.491836,-1.31188,0.0163625,-2.8905,1.89805,0.791348,1.029,1.02648-0.0120545,0.0713357,-0.275114,0.187929,-0.396206,0.0555433,0,0
1481579569,272996343,0.491836,-1.31092,0.0211749,-2.89288,1.90519,0.790158,1.029,1.02648-0.00150682,0.0690711,-0.262983,0.127616,-0.376782,0.0515642,0,0
1481579569,298973002,0.491836,-1.309,0.0288749,-2.89883,1.91709,0.787778,1.029,1.02648-0.000188552,0.068788,-0.273498,0.194452,-0.389207,0.0510668,0,0
1481579569,324991863,0.491836,-1.30707,0.0365749,-2.90359,1.93018,0.785398,1.029,1.02648-4.68716e-05,0.089382,-0.260874,0.167612,-0.394817,0.102009,0,0
1481579569,350996825,0.492799,-1.30515,0.0413874,-2.90597,1.93732,0.783018,1.029,1.02648-0.0481292,0.083371,-0.261203,0.169702,-0.376615,0.101994,0,0
1481579569,377001694,0.492799,-1.30226,0.0481249,-2.91073,1.95041,0.780637,1.029,1.02648-0.0120322,0.0930277,-0.233736,0.131675,-0.391656,0.0552726,0,0
1481579569,396973911,0.493761,-1.3013,0.0538999,-2.91311,1.95874,0.779448,1.029,1.02648-0.00300831,0.0473186,-0.25093,0.151919,-0.395402,0.103061,0,0
1481579569,422981296,0.493761,-1.29937,0.0596748,-2.91668,1.96588,0.777068,1.029,1.02648-0.0124066,0.0901306,-0.284019,0.152865,-0.376681,0.102125,0,0
1481579569,448964430,0.493761,-1.29648,0.0664123,-2.92144,1.97897,0.774688,1.029,1.02648-0.00155103,0.0954888,-0.228001,0.152983,-0.433836,0.0871344,0,0
1481579569,475000480,0.493761,-1.2936,0.0741123,-2.9262,1.98968,0.772308,1.029,1.02648-0.000387756,0.0960572,-0.225435,0.186996,-0.376213,0.0515311,0,0
1481579569,500982490,0.493761,-1.29263,0.0789248,-2.92977,1.99801,0.771118,1.029,1.02648-4.84695e-05,0.0480996,-0.256773,0.186999,-0.389157,0.0510627,0,0
1481579569,520974286,0.494724,-1.29071,0.0837372,-2.93215,2.00634,0.768737,1.029,1.02648-0.0481356,0.0842099,-0.25669,0.136,-0.394777,0.102061,0,0
1481579569,546981253,0.494724,-1.28782,0.0914372,-2.93691,2.01824,0.766358,1.029,1.02648-0.0120338,0.0932508,-0.232614,0.12325,-0.42593,0.0850104,0,0
1481579569,573002209,0.494724,-1.2859,0.0962497,-2.93929,2.02656,0.765168,1.029,1.02648-0.00150415,0.0958722,-0.257666,0.134406,-0.425118,0.0849951,0,0
1481579569,599003259,0.494724,-1.28301,0.102987,-2.94405,2.03846,0.762788,1.029,1.02648-0.000188019,0.0961998,-0.248772,0.135801,-0.39527,0.0998669,0,0
1481579569,624999529,0.495686,-1.28012,0.109725,-2.94881,2.05037,0.761598,1.029,1.02648-0.0241155,0.12031,-0.230628,0.15295,-0.366558,0.0844617,0,0
1481579569,650994355,0.495686,-1.2782,0.1155,-2.95238,2.05869,0.759218,1.029,1.02648-0.00301417,0.0992545,-0.269453,0.152994,-0.432571,0.0998002,0,0
1481579569,677044444,0.495686,-1.27531,0.122237,-2.95714,2.07059,0.758028,1.029,1.02648-0.000753675,0.0488753,-0.211737,0.186998,-0.375883,0.0844451,0,0
1481579569,696991718,0.495686,-1.27338,0.12705,-2.96071,2.07892,0.756838,1.029,1.02648-0.000188552,0.108465,-0.269499,0.136,-0.391459,0.0806063,0,0
1481579569,722974901,0.495686,-1.27146,0.131862,-2.96309,2.08606,0.754458,1.029,1.02648-2.34358e-05,0.0977807,-0.250249,0.136,-0.376175,0.0993449,0,0
1481579569,748983941,0.495686,-1.26857,0.1386,-2.96785,2.09915,0.753268,1.029,1.02648-3.19579e-06,0.0964384,-0.211752,0.150875,-0.43376,0.0421656,0,0
1481579569,774970586,0.495686,-1.26568,0.145337,-2.97261,2.10986,0.750888,1.029,1.02648-5.32632e-07,0.0962946,-0.245438,0.126969,-0.376181,0.0402889,0,0
1481579569,800964957,0.495686,-1.26376,0.15015,-2.97499,2.11819,0.749698,1.029,1.026480,0.0962593,-0.223183,0.134871,-0.389139,0.0794049,0,0
1481579569,826982602,0.495686,-1.26087,0.15785,-2.97975,2.13009,0.747318,1.029,1.026480,0.0962498,-0.224234,0.152718,-0.3948,0.0495987,0,0
1481579569,846997871,0.496649,-1.25798,0.1617,-2.98332,2.13842,0.746128,1.029,1.026480,0.0962474,-0.224493,0.186929,-0.425949,0.0421472,0,0
1481579569,872993195,0.496649,-1.25606,0.166512,-2.98689,2.14675,0.744938,1.029,1.02648-0.0120311,0.108291,-0.244627,0.18699,-0.425127,0.0498897,0,0
1481579569,898985765,0.496649,-1.25317,0.17325,-2.99165,2.15865,0.742557,1.029,1.02648-0.00150362,0.0977522,-0.223075,0.186999,-0.424998,0.0806582,0,0
1481579569,925007155,0.496649,-1.24932,0.179987,-2.99522,2.17055,0.741368,1.029,1.02648-0.000376038,0.144746,-0.248265,0.135999,-0.374017,0.0201646,0,0
1481579569,950953313,0.496649,-1.2474,0.183837,-2.99879,2.17769,0.740178,1.029,1.02648-4.68716e-05,0.102316,-0.199473,0.180625,-0.373988,0.0768893,0,0
1481579569,977027077,0.496649,-1.24355,0.190575,-3.00355,2.18959,0.737798,1.029,1.02648-1.17179e-05,0.145887,-0.218303,0.134406,-0.391012,0.0489698,0,0
1481579569,996979764,0.496649,-1.24162,0.195387,-3.00593,2.19792,0.737798,1.029,1.02648-3.19579e-06,0.108657,-0.198949,0.152601,-0.425002,0.04199,0,0
1481579570,22967846,0.496649,-1.23873,0.2002,-3.01069,2.20625,0.736608,1.029,1.02648-5.32632e-07,0.145935,-0.229401,0.21245,-0.395262,0.0349963,0,0
1481579570,48971822,0.497611,-1.23585,0.205974,-3.01545,2.21815,0.734228,1.029,1.02648-0.0240617,0.102458,-0.19711,0.190181,-0.391544,0.0787433,0,0
1481579570,74991694,0.497611,-1.232,0.212712,-3.02021,2.23005,0.733038,1.029,1.02648-0.00601555,0.145923,-0.241774,0.136795,-0.36564,0.0196858,0,0
1481579570,100963227,0.497611,-1.23007,0.217524,-3.02259,2.23719,0.731848,1.029,1.02648-0.000752077,0.102459,-0.246785,0.136099,-0.372941,0.0768295,0,0
1481579570,121002267,0.497611,-1.22718,0.221374,-3.02616,2.24552,0.730658,1.029,1.02648-0.000188019,0.121862,-0.20607,0.153025,-0.39075,0.0787024,0,0
1481579570,146963002,0.498574,-1.22333,0.228112,-3.03092,2.25742,0.729468,1.029,1.02648-0.0241085,0.10265,-0.219953,0.127506,-0.424937,0.0196756,0,0
1481579570,172979000,0.498574,-1.22141,0.231962,-3.0333,2.26575,0.728278,1.029,1.02648-0.00301363,0.109081,-0.195934,0.134938,-0.424994,0.0768415,0,0
1481579570,198948544,0.498574,-1.21756,0.238699,-3.03925,2.27765,0.727088,1.029,1.02648-0.000376571,0.109882,-0.24105,0.195367,-0.425008,0.0691002,0,0
1481579570,224993738,0.499536,-1.21371,0.244474,-3.04401,2.28955,0.725898,1.029,1.02648-9.42759e-05,0.147792,-0.204636,0.138091,-0.374006,0.0172751,0,0
1481579570,250995426,0.499536,-1.21178,0.249287,-3.04639,2.29669,0.724708,1.029,1.02648-0.0120428,0.10269,-0.218081,0.136261,-0.374013,0.0765282,0,0
1481579570,277006557,0.499536,-1.20793,0.254099,-3.05115,2.3074,0.724708,1.029,1.02648-0.00301044,0.121919,-0.198897,0.153065,-0.361258,0.019132,0,0
1481579570,296976816,0.499536,-1.20601,0.257949,-3.05353,2.31335,0.723518,1.029,1.02648-0.000752609,0.102678,-0.170039,0.127516,-0.358068,0.064278,0,0
